price,year,trans,fuel,km,kw
2400.0,2001,Manuál,Diesel,254000.0,96.0
2400.0,2012,Automat,Diesel,280000.0,103.0
2434.0,2006,Manuál,Diesel,336703.0,103.0
2499.0,2005,Automat,Diesel,348530.0,103.0
2500.0,2005,Manuál,Diesel,357366.0,77.0
,2003,Manuál,Diesel,286000.0,110.0
2360.0,2006,Manuál,Benzín,220000.0,110.0
2562.0,2002,Automat,Benzín,286218.0,110.0
2600.0,2003,Manuál,Diesel,238289.0,96.0
2600.0,2009,Manuál,Diesel,399932.0,103.0
2440.0,2006,Manuál,Diesel,297000.0,103.0
2690.0,2005,Manuál,Diesel,289256.0,103.0
2700.0,2005,Manuál,Diesel,300000.0,96.0
2700.0,2002,Manuál,Benzín,270000.0,110.0
2733.0,2002,Manuál,Benzín,271890.0,85.0
2800.0,2007,Manuál,Diesel,258000.0,77.0
2800.0,2005,Manuál,Diesel,264547.0,96.0
2800.0,2006,Manuál,Diesel,302000.0,103.0
2850.0,2003,Manuál,Benzín+Plyn,271836.0,142.0
2900.0,2008,Manuál,Diesel,463418.0,77.0
2900.0,2001,Manuál,Diesel,243428.0,110.0
2900.0,2008,Manuál,Diesel,380393.0,77.0
2720.0,2006,Manuál,Diesel,310001.0,103.0
2934.0,2001,Manuál,Diesel,262000.0,74.0
2760.0,2006,Manuál,Diesel,308998.0,103.0
2760.0,2001,Manuál,Diesel,222382.0,96.0
2999.0,2006,Automat,Diesel,286726.0,103.0
3000.0,2005,Automat,Diesel,268579.0,132.0
3000.0,2006,Automat,Diesel,346000.0,103.0
3000.0,2007,Manuál,Diesel,319000.0,103.0
3000.0,2005,Manuál,Diesel,266970.0,96.0
3042.0,2006,Manuál,Diesel,207576.0,125.0
3072.0,2007,Manuál,Diesel,254127.0,77.0
2960.0,2004,Manuál,Diesel,259224.0,74.0
2960.0,2008,Manuál,Diesel,318500.0,103.0
3200.0,2005,Manuál,Diesel,209000.0,
3000.0,2008,Manuál,Diesel,221600.0,125.0
3300.0,2005,Manuál,Diesel,223081.0,103.0
3300.0,2007,Manuál,Diesel,331751.0,77.0
3300.0,2006,Manuál,Diesel,363780.0,77.0
,2003,Manuál,Diesel,217100.0,96.0
3400.0,2007,Manuál,Diesel,344000.0,77.0
3490.0,2008,Automat,Diesel,299000.0,125.0
3490.0,2001,Manuál,Diesel,191200.0,77.0
3499.0,2006,Automat,Diesel,387543.0,103.0
3500.0,2001,Automat,Benzín,329000.0,202.0
,2005,Manuál,Diesel,283058.0,103.0
3500.0,2007,Manuál,Benzín,329583.0,110.0
3500.0,2002,Automat,Benzín,372600.0,142.0
3600.0,2007,Manuál,Diesel,236054.0,103.0
3600.0,2008,Automat,Diesel,306425.0,103.0
3629.0,2007,Manuál,Diesel,289067.0,77.0
3650.0,2010,Manuál,Diesel,275606.0,103.0
3700.0,2008,Automat,Diesel,304531.0,103.0
3700.0,2007,Manuál,Diesel,287568.0,77.0
3480.0,2006,Automat,Diesel,246118.0,103.0
3790.0,2007,Automat,Diesel,235000.0,125.0
9400.0,2014,Automat,Diesel,294000.0,125.0
9400.0,2012,Manuál,Diesel,207422.0,103.0
9490.0,2014,Automat,Diesel,298386.0,103.0
9500.0,2011,Manuál,Diesel,156000.0,103.0
9530.0,2013,Manuál,Diesel,128953.0,103.0
9600.0,2014,Automat,Diesel,271674.0,130.0
9885.0,2011,Automat,Benzín,185390.0,90.0
9900.0,2012,Manuál,Diesel,229331.0,125.0
9990.0,2008,Automat,Diesel,202291.0,125.0
9990.0,2011,Manuál,Diesel,270000.0,103.0
10000.0,2011,Manuál,Diesel,195336.0,103.0
10000.0,2011,Manuál,Diesel,117937.0,103.0
10000.0,2009,Automat,Benzín,172500.0,220.0
10000.0,2009,Automat,Benzín,144312.0,220.0
10000.0,2011,Automat,Diesel,234000.0,103.0
10045.0,2010,Manuál,Diesel,149900.0,103.0
10100.0,2019,Automat,Diesel,69000.0,110.0
9560.0,2011,Manuál,Benzín,40000.0,118.0
10390.0,2011,Automat,Diesel,294010.0,125.0
10500.0,2013,Automat,Benzín,110000.0,118.0
9996.0,2013,Manuál,Diesel,165707.0,103.0
,2014,Automat,Diesel,236000.0,130.0
10673.0,2013,Manuál,Diesel,144976.0,103.0
10700.0,2012,Automat,Diesel,212299.0,125.0
10700.0,2013,Manuál,Diesel,187360.0,103.0
10899.0,2011,Manuál,Benzín,191950.0,155.0
10900.0,2014,Manuál,Diesel,177600.0,77.0
10900.0,2014,Manuál,Benzín+Plyn,248537.0,110.0
10909.0,2012,Manuál,Diesel,178250.0,103.0
10990.0,2014,Automat,Diesel,163220.0,103.0
10990.0,2012,Automat,Benzín,148688.0,155.0
11000.0,2011,Automat,Diesel,181036.0,125.0
11100.0,2013,Manuál,Diesel,185614.0,103.0
11200.0,2012,Automat,Diesel,206818.0,125.0
11400.0,2013,Automat,Diesel,168349.0,130.0
10760.0,2010,Manuál,Diesel,128600.0,103.0
11490.0,2013,Manuál,Diesel,133824.0,103.0
11500.0,2014,Automat,Diesel,202221.0,130.0
11500.0,2014,Manuál,Diesel,228000.0,103.0
11500.0,2013,Automat,Diesel,145270.0,103.0
11550.0,2013,Manuál,Diesel,236000.0,103.0
11690.0,2014,Manuál,Diesel,215390.0,103.0
11700.0,2012,Automat,Diesel,193000.0,103.0
12000.0,2016,Manuál,Diesel,163692.0,110.0
11520.0,2014,Manuál,Benzín,106330.0,118.0
12500.0,2011,Automat,Diesel,186820.0,103.0
12750.0,2013,Automat,Diesel,194000.0,130.0
12990.0,2013,Automat,Diesel,253488.0,130.0
13000.0,2013,Automat,Diesel,205000.0,130.0
,2017,Automat,Diesel,302621.0,110.0
13490.0,2016,Manuál,Diesel,178123.0,110.0
13499.0,2013,Automat,Diesel,199000.0,125.0
13700.0,2016,Manuál,Diesel,202072.0,110.0
13700.0,2014,Automat,Diesel,171949.0,130.0
13750.0,2017,Manuál,Diesel,123500.0,88.0
13000.0,2015,Manuál,Diesel,222976.0,110.0
13900.0,2015,Automat,Diesel,198079.0,130.0
14000.0,2014,Manuál,Diesel,97586.0,103.0
14100.0,2014,Automat,Diesel,151408.0,103.0
14250.0,2015,Manuál,Diesel,218000.0,110.0
14515.0,2015,Manuál,Diesel,203384.0,110.0
14515.0,2015,Manuál,Diesel,193890.0,110.0
14690.0,2013,Automat,Diesel,123122.0,130.0
14750.0,2015,Automat,Diesel,169000.0,130.0
,2017,Manuál,Benzín,99928.0,110.0
14990.0,2015,Manuál,Diesel,209377.0,110.0
14999.0,2016,Automat,Diesel,211449.0,110.0
15000.0,2016,Manuál,Diesel,198182.0,110.0
15000.0,2014,Automat,Benzín,121000.0,147.0
15390.0,2014,Automat,Diesel,109550.0,130.0
15400.0,2015,Manuál,Benzín,126640.0,110.0
15490.0,2015,Manuál,Diesel,144817.0,110.0
,2018,Automat,Diesel,151679.0,88.0
15800.0,2012,Automat,Benzín,55483.0,147.0
15900.0,2016,Automat,Diesel,208000.0,140.0
15990.0,2019,Automat,Diesel,178000.0,110.0
15990.0,2015,Manuál,Diesel,146500.0,110.0
,2018,Manuál,Diesel,213491.0,110.0
15999.0,2015,Automat,Diesel,255700.0,140.0
,2017,Manuál,Diesel,120714.0,110.0
16290.0,2015,Manuál,Diesel,135181.0,110.0
16300.0,2016,Automat,Diesel,149936.0,110.0
,2016,Automat,Diesel,128300.0,110.0
16600.0,2016,Automat,Diesel,170000.0,140.0
16649.0,2014,Manuál,Benzín,129947.0,110.0
,2016,Automat,Diesel,247000.0,110.0
,2017,Automat,Diesel,191953.0,140.0
,2018,Automat,Diesel,141614.0,110.0
,2016,Manuál,Diesel,191000.0,140.0
17100.0,2015,Automat,Diesel,145174.0,140.0
17100.0,2016,Manuál,Benzín,91550.0,110.0
17250.0,2016,Automat,Hybrid,168074.0,115.0
17499.0,2016,Automat,Diesel,177865.0,140.0
17500.0,2015,Automat,Diesel,210000.0,140.0
17500.0,2017,Automat,Diesel,248000.0,176.0
17900.0,2017,Automat,Diesel,86600.0,110.0
