price,year,trans,fuel,km,kw
5000.0,2015,Manuál,Benzín,120000,50.0
5000.0,2013,Manuál,Benzín,46200,50.0
5300.0,2012,Manuál,Benzín,88646,54.0
,2014,Manuál,Benzín,145438,60.0
5160.0,2013,Manuál,Benzín,130000,55.0
5160.0,2011,Manuál,Benzín,106034,70.0
5196.0,2012,Manuál,Benzín,94330,54.0
5475.0,2014,Manuál,Benzín,122912,60.0
5475.0,2011,Manuál,Diesel,79442,50.0
5490.0,2011,Manuál,Benzín,136375,54.0
5499.0,2011,Manuál,Benzín,93288,54.0
5500.0,2014,Manuál,Benzín,114100,50.0
5500.0,2011,Manuál,Benzín,163448,88.0
5500.0,2016,Manuál,Diesel,71382,55.0
5396.0,2010,Automat,Benzín,86600,88.0
5686.0,2011,Manuál,Benzín,99369,44.0
5686.0,2010,Manuál,Benzín,168045,70.0
5712.0,2011,Manuál,Diesel,144300,50.0
5750.0,2015,Manuál,Benzín,99000,50.0
5511.0,2014,Manuál,Benzín,144000,50.0
5840.0,2011,Manuál,Benzín,64645,54.0
5560.0,2014,Manuál,Diesel,116670,68.0
,2010,Manuál,Benzín,95037,44.0
5900.0,2010,Automat,Benzín,83648,88.0
6000.0,2009,Manuál,Benzín,74345,70.0
6100.0,2011,Automat,Benzín,71745,70.0
6100.0,2020,Manuál,Benzín,24146,61.0
6100.0,2014,Manuál,Benzín,90602,70.0
5960.0,2014,Manuál,Diesel,84000,50.0
5960.0,2014,Manuál,Benzín,99900,60.0
6300.0,2013,Manuál,Benzín,92056,70.0
5996.0,2010,Manuál,Benzín,127434,70.0
6318.0,2011,Manuál,Benzín,106565,88.0
6350.0,2014,Manuál,Diesel,80000,68.0
6240.0,2014,Manuál,Benzín,122000,62.0
6600.0,2016,Manuál,Benzín,98991,81.0
6600.0,2012,Manuál,Benzín,65132,88.0
6691.0,2015,Manuál,Benzín,105109,60.0
6700.0,2015,Manuál,Benzín,76200,60.0
6800.0,2014,Manuál,Diesel,84969,68.0
6890.0,2015,Manuál,Benzín,119560,60.0
6990.0,2016,Manuál,Diesel,138978,55.0
6999.0,2016,Manuál,Benzín,153341,60.0
6760.0,2015,Manuál,Benzín,65869,50.0
6796.0,2013,Manuál,Benzín,71530,70.0
,2016,Manuál,Diesel,92123,73.0
7193.0,2016,Manuál,Benzín,135649,81.0
7200.0,2014,Manuál,Benzín,86419,60.0
7372.0,2009,Manuál,Benzín,47113,70.0
7390.0,2016,Manuál,Benzín,76836,60.0
7400.0,2014,Manuál,Benzín,70432,60.0
7499.0,2016,Manuál,Benzín,118991,60.0
7500.0,2016,Manuál,Benzín,66560,81.0
,2015,Manuál,Benzín,68470,50.0
7600.0,2014,Manuál,Benzín,84927,70.0
7900.0,2017,Manuál,Benzín,166000,70.0
7900.0,2018,Manuál,Benzín,134556,60.0
7900.0,2014,Manuál,Diesel,40785,68.0
7560.0,2016,Manuál,Benzín,70125,60.0
7599.0,2015,Manuál,Benzín,99865,81.0
7999.0,2016,Manuál,Benzín,37830,60.0
8000.0,2016,Manuál,Benzín,74726,81.0
8000.0,2012,Manuál,Benzín,18436,70.0
8200.0,2017,Manuál,Benzín,37500,60.0
8300.0,2016,Manuál,Benzín,79700,81.0
8490.0,2018,Manuál,Benzín,183000,60.0
8900.0,2018,Manuál,Benzín,73980,60.0
8990.0,2016,Manuál,Diesel,124329,73.0
9300.0,2018,Manuál,Benzín,101925,60.0
9000.0,2018,Manuál,Benzín,152520,50.0
9490.0,2017,Manuál,Diesel,133900,73.0
9500.0,2017,Manuál,Benzín,32498,60.0
9500.0,2017,Manuál,Benzín,109012,60.0
9700.0,2017,Manuál,Benzín,91265,60.0
9790.0,2018,Manuál,Benzín,68000,60.0
9800.0,2017,Manuál,Benzín,59807,60.0
9360.0,2021,Manuál,Benzín,2366,81.0
10200.0,2017,Manuál,Benzín,68927,70.0
10200.0,2017,Manuál,Benzín,36524,60.0
10300.0,2017,Manuál,Benzín,85777,60.0
10300.0,2017,Manuál,Benzín,78303,60.0
10300.0,2018,Manuál,Diesel,60028,75.0
10400.0,2017,Manuál,Diesel,42740,73.0
10613.0,2017,Manuál,Benzín,55361,60.0
10700.0,2019,Manuál,Benzín,37963,61.0
10800.0,2017,Manuál,Benzín,65289,60.0
10360.0,2018,Manuál,Benzín,33000,60.0
11000.0,2018,Manuál,Benzín,42675,61.0
11000.0,2018,Manuál,Benzín,80544,81.0
11100.0,2019,Manuál,Benzín,8309,61.0
11200.0,2018,Manuál,Benzín,38221,50.0
11300.0,2019,Manuál,Benzín,61372,61.0
11300.0,2017,Manuál,Benzín,25123,81.0
11300.0,2019,Manuál,Benzín,9048,60.0
11400.0,2020,Manuál,Benzín,28000,61.0
11582.0,2018,Manuál,Diesel,39662,60.0
11700.0,2019,Manuál,Benzín,37505,61.0
11804.0,2018,Manuál,Benzín,34000,60.0
11360.0,2019,Manuál,Benzín,12900,61.0
,2018,Manuál,Benzín,79990,61.0
,2019,Manuál,Benzín,94000,81.0
12200.0,2015,Manuál,Benzín,97200,81.0
12200.0,2021,Manuál,Benzín,12000,61.0
12300.0,2019,Manuál,Benzín,46195,61.0
12400.0,2019,Manuál,Benzín,31032,61.0
12490.0,2018,Manuál,Benzín,44700,81.0
,2023,Manuál,Benzín,2,61.0
,2017,Automat,Benzín,98898,81.0
12500.0,2018,Manuál,Benzín,52000,81.0
12600.0,2018,Manuál,Benzín,81116,81.0
,2020,Manuál,Benzín,2689,61.0
12700.0,2018,Manuál,Benzín,24791,60.0
12700.0,2019,Manuál,Benzín,10150,61.0
12800.0,2018,Manuál,Benzín,15781,81.0
13056.0,2018,Manuál,Benzín,11868,60.0
,2022,Manuál,Benzín,18230,61.0
13300.0,2020,Manuál,Benzín,21661,61.0
,2021,Manuál,Benzín,40675,61.0
,2023,Manuál,Benzín,2,61.0
,2023,Manuál,Benzín,2,61.0
,2023,Manuál,Benzín,2,61.0
13500.0,2018,Manuál,Benzín,76001,81.0
13540.0,2022,Manuál,Benzín,5851,61.0
13600.0,2019,Manuál,Benzín,26829,81.0
,2021,Manuál,Benzín,26442,61.0
13700.0,2018,Manuál,Benzín,34263,60.0
,2023,Manuál,Benzín,2,61.0
,2023,Manuál,Benzín,2,61.0
