price,year,trans,fuel,km,kw
17500.0,2016,Automat,Diesel,67000,110
5700.0,2010,Manuál,Diesel,272000,85
12499.0,2014,Automat,Diesel,96537,85
4490.0,2007,Manuál,Diesel,259484,105
4490.0,2009,Manuál,Benzín,190979,105
11299.0,2012,Automat,Benzín,151700,125
,2019,Manuál,Benzín,93112,80
20500.0,2016,Automat,Diesel,159000,140
22500.0,2019,Automat,Benzín,52896,100
,2019,Automat,Benzín,99000,250
31990.0,2021,Automat,Benzín,33000,100
2200.0,2008,Manuál,Diesel,250000,105
2499.0,2006,Manuál,Benzín,170000,85
2700.0,2006,Manuál,Benzín,241485,85
2800.0,2005,Manuál,Diesel,248492,120
2800.0,2005,Manuál,Diesel,298022,90
2900.0,2005,Manuál,Benzín,292488,85
2900.0,2018,Automat,Benzín,3000,135
2990.0,2006,Manuál,Diesel,361400,120
3133.0,2007,Manuál,Diesel,282207,105
3173.0,2005,Manuál,Benzín,297700,85
3500.0,2005,Manuál,Benzín,261102,85
3600.0,2007,Manuál,Benzín,166061,85
3600.0,2004,Manuál,Benzín,209000,110
3600.0,2006,Manuál,Diesel,185600,89
3800.0,2006,Manuál,Benzín,221136,85
3823.0,2005,Manuál,Diesel,260245,90
3760.0,2006,Manuál,Diesel,245079,90
3990.0,2011,Manuál,Diesel,224759,85
4000.0,2006,Manuál,Benzín,208000,85
3920.0,2005,Manuál,Diesel,232252,90
4100.0,2009,Manuál,Diesel,235197,105
3960.0,2007,Manuál,Benzín,184200,85
3996.0,2004,Manuál,Diesel,231821,120
3996.0,2006,Manuál,Benzín,199070,85
4200.0,2006,Manuál,Benzín,152488,85
4300.0,2006,Manuál,Benzín,158130,85
4300.0,2007,Manuál,Diesel,213641,90
4300.0,2009,Manuál,Benzín,173417,90
4280.0,2008,Automat,Diesel,128823,105
4490.0,2006,Manuál,Diesel,226000,89
4500.0,2005,Automat,Diesel,354400,120
4500.0,2011,Manuál,Benzín,204200,85
4505.0,2008,Manuál,Diesel,207977,105
4320.0,2004,Manuál,Diesel,233000,120
4360.0,2005,Manuál,Benzín,204500,85
4590.0,2008,Manuál,Diesel,219698,105
4650.0,2006,Manuál,Benzín,156150,85
4699.0,2007,Automat,Diesel,275000,120
4700.0,2006,Manuál,Benzín,173771,85
4520.0,2005,Manuál,Benzín,214335,110
